Date,Rating,Title,Review
"February 08, 2021",5,"Friendly staff, problem solved 👍","Friendly staff, problem solved 👍👍👍"
"February 08, 2021",5,Maricar in Customer Service/Returns on…,"Maricar in Customer Service/Returns on ASOS - A PLEASURE to deal with. He was so helpful and speedy, and made every effort to help me with my returns.Hope to deal with him in the future for any customer service queries, a very pleasant experience in a trying time for all! Thanks Maricar"
"February 08, 2021",5,Michael was really helpful,Michael was really helpful! He greeted me very nicely and solved my issues very quickly. Very nice quick chat. Need more like him :)
"February 08, 2021",1,I find it really shocking and find it…,"I find it so shocking and really hard to comprehend your ‘goodwill gesture policies’ being so unreasonably fixed!You won’t be hearing from me again, in fact I will be returning my whole order and you won’t be getting any future custom. I shall continue to use my favourite sites: Ted Baker, Karen Millen, Oasis, Coast & House of Fraser who have always given a most excellent ‘Customer Care Service.’Disappointed from Northampton 😤"
"February 08, 2021",5,Miyo was very helpful and efficient,Miyo was very helpful and efficient. Very helpful and friendly
"February 08, 2021",4,So easy and helpful,"Customer service great, so easy, quick and helpful, thank you!"
"February 08, 2021",2,The person was very friendly and…,"The person was very friendly and willing to help, however, it was not helpful. I asked a question about US delivery, to which she responded about UK restrictions. I then asked the question again in a slightly different way, to which she responded with another generic message about restrictions and Irish legislation. I asked her why the items were a) listed for sale on the Irish website when they couldn't be delivered here and b) why I couldn't get them delivered to a US address, which she ignored both of them. I do get a feeling that this is not really her fault, but more so the generic answers which ASOS has told her to use"
"February 08, 2021",5,So helpful,"So helpful, polite and informative"
"February 08, 2021",1,Shocking customer service cancelled my…,Shocking customer service cancelled my order with no notification and then wouldn’t honor my voucher that had expired because they cancelled the order!
"February 08, 2021",5,"ASOS is great, HERMES is untrustworthy","I have reached out to ASOS because of their u trustworthy partner (HERMES) lied about attempt to my order which they did not. Liam, ASOS customer representative, was understanding and helpful to chase up my order. He was calm, positive and supported me throughout the process. He was very helpful. Thank you."
"February 08, 2021",5,Very impressed!!,"Marianne was so helpful and sorted my query professionally and quickly!! I will 100% use this method of customer care again, I am super impressed!! Thanks again ASOS and Marianne!!"
"February 08, 2021",1,Awfully slow and poor communications when a delivery is lost!,"I ordered 2 products on the 22 January, with delivery expected on the 26 January, and only on the 8 February did I receive one item, the other, I have just been informed, after chasing the bots online, is out of stock and a refund will be processed in the next 5 days - that's only 22 days after the money left my bank! The customer service has been truly awful and it's impossible to speak to anyone about this order or the frustrations being caused. I will definitely be thinking twice about ordering again!"
"February 08, 2021",5,Dianne was a huge help,Dianne was a huge help and it was nice chatting with her! Thank you very much:)
"February 08, 2021",5,Excellent customer service and prompt…,Excellent customer service and prompt to answer queries and delivery is flawless :)
"February 08, 2021",1,Horrible customer service and i have to…,"Horrible customer service and i have to pay for something i cant return. They have a ""system error"" for weeks and cant make me a return slip"
"February 08, 2021",1,I placed the order last year on the…,I placed the order last year on the 28th of December 2020 & still have not received it till this day. You sent me an email saying I should review items but the items did not get delivered. Your customer service all say the same thing & don’t reply to my question accordingly. This is the worst service I have ever received.
"February 08, 2021",5,Their discount wasn't working for me…,Their discount wasn't working for me but customer service was very helpful and solved it for me. It didn't take too long until someone was available to chat either. Always had a pretty easy experience with them!
"February 08, 2021",5,The best!,Absolutely amazing customer service and when you wan't to return an item it's so easy and fast!
"February 08, 2021",4,SHIPPING FEES ARE TOO MUCH,"Well , its one of the best websites for plus size fashion the quality is great the prices are not too high , but the shipping costs are ALOT , specially if you are shopping from the Middle east GCC countries, you have to pay fees for ASOS for the express shipping AND also pay almost the same when you receive the order home at your door step which is unfair considering that the original fees are 20 GBP !?"
"February 08, 2021",5,Very helpful!,Very helpful!! Really to the point!
"February 08, 2021",5,Excellent support from Kristan,Excellent support from Kristan today in helping to resolve an issue that was my own doing regarding a return! Keep up the great work. A* service.
"February 08, 2021",5,Kim dealt was very helpful and dealt…,Kim dealt was very helpful and dealt with my query very efficiently.
"February 08, 2021",5,I have only been using ASOS since just…,"I have only been using ASOS since just before Christmas, apart from the occasional missed email in regards to dispatch, I can’t fault anything. Even in the current climate I am receiving orders quickly and efficiently. I have had to speak to customer services on one occasion and the issue was resolved quickly."
"February 08, 2021",5,Diana ftom customer service chat give…,Diana ftom customer service chat give me a very good service thank you
"February 08, 2021",1,Where's my order ?,"still not received my order a month after placing it ,and customer service not giving me any information .During this time i have received 2 orders from China so i'm not sure what the hold up is  ,worst customer service i have ever dealt with"
"February 08, 2021",1,Awful this is the second time I have…,Awful this is the second time I have had trouble with ASOS last time completely wrong order and this Time no help at atall
"February 08, 2021",1,ASOS Customer Care is Horrible,"I reached out to the customer care team via Twitter in hopes that I would get assistance immediately. It wasn’t until hours later that someone responded, but was no help and didn’t offer a solution to my issue. They also didn’t offer a discount code for me to use on a future purchase on the ASOS website as a way to keep me as a customer. I also don’t like that there’s no phone number to call and speak to anyone. Just some random person doesn’t even reply quickly to solve the problem. This is my second issue with ASOS in less than 6 months and I’m now likely to  take my money somewhere else."
"February 08, 2021",4,Go to Twitter for assistance,"Got what I needed - a new returns label. Asos DM help on Twitter was great, however the chat function on the website is awful. Also they need to give accurate info, as when I took my barcode to the shop they said they don’t accept it, however it was a named vendor for returns."
"February 08, 2021",1,A difficult and time-consuming process!,"I have been trying to get a replacement for a faulty item I was sent for nearly a month, and with about 8-9 email exchanges, each with a different member of staff, I still appear to be no closer to sorting the issue. Each person I speak to seems to tell me something different, and each time I speak to someone new the process seems to start again, which makes the system a frustrating experience for all involved."
"February 08, 2021",5,They are great,They are great. Always efficient and great customer service.
"February 08, 2021",5,Quick resolution to my issue,"So quick and simple resolving my returned item issue, thank you!"
"February 08, 2021",1,Adidas shoes completely destroyed after…,Adidas shoes completely destroyed after only 2-3 wearing it.The “solution” asos offers os to return it for refund.And pay for the shipping This is not a “solution”If you buy in ebay / Amazon or any other company who respect the buyers you get much better solution. Real solution!!
"February 08, 2021",1,I'm extremely dissatisfied,"I haven't received my order and none of the ASOS staff seem to know how to assist me. I cannot even track the order, my tracking ID says ""invalid"". The order was scheduled to delivered by the 16th February, it never arrives. ASOS advised me to wait until the 10th March to request a refund. Appalling experience."
"February 08, 2021",1,postal issues,"you need to choose a better postal service... this company has a responsibility to make sure the services they use (in this case, their postal services) are up to par because this has majorly discouraged me or my company from ordering from ASOS again...even the tracking page... all it said was ""It's in your country"" and that's it. No further details. I checked my local post office ever 2 days to see if it has been given to them, and nothing the whole time.... your shipping is poor and need to be improved. there was no calling card left in a mine or my neighbour who is 18a Shortt Street and I was home the entire day there was an apparent delivery attempt"
"February 08, 2021",5,great customer care,"Always so efficient, friendly and helpful. Unlike most sites, so easy to access!"
"February 08, 2021",5,Answered all my questions and solved…,Answered all my questions and solved all my issues.
"February 08, 2021",1,Worst shopping experience of my life!!!,"Worst shopping experience of my life!!!I ordered an item from Asos for the first time for $24 and it arrived completely broken and faulty. I proved it to asos with photos and they sent me a replacement, which arrived MORE BROKEN than the first item. So by this time, I've been sent a broken item and then issued a broken replacement. I requested a refund at this stage and asos seriously refunded me $9. So asos were going to keep over half of my cash for sending me two items not fit for purpose. That is literally theft as no product deemed fit for purpose and as descripted was exchanged in return for money. So I've waited patiently for months and then had to further chase asos to properly refund me. Am still waiting on a proper refund. Disgusting business practices and business bureau worthy."
"February 08, 2021",5,Very helpful was Rebecca and resolved…,Very helpful was Rebecca and resolved quickly.
"February 08, 2021",1,Worst Customer Care ever,"It's the worst customer service i ever had experience with, 4 members of it and 4 days of struggling to get my account back and with no use, nothing resolved"
"February 08, 2021",5,very quick responses and friendly,very quick responses and friendly . sorted everything out straight away .
"February 08, 2021",5,Fantastic service as always with ASOS…,Fantastic service as always with ASOS Customer Care.
"February 08, 2021",5,My issue was solved quickly and…,"My issue was solved quickly and effectively, Miggysh was empathetic to my issue and replaced my missing order."
"February 08, 2021",3,Frustrating customer service after receiving a faulty item,"After received a faulty item, I was a little disappointed in the first two email communications where the ASOS representative was purely sending me a cut and paste standard reply without actually reading the detail of my emails. Finally I have used the online chat instead and Danica at ASOS has actually listened to the issue and resolved it. Three cheers for Danica rescuing ASOS’ previous poor customer relations."
"February 08, 2021",5,Fast and clear and easy to sort!,Fast and clear and easy to sort!! My item is also being replaced 😊
"February 08, 2021",5,Asos are always the best when it comes…,"Asos are always the best when it comes to care, Nigel was super efficient."
"February 08, 2021",5,Customer Help line were efficient and…,Customer Help line were efficient and clear in their communication and handled my query excellently.
"February 08, 2021",1,I have had three consecutive nightmare refunds...,"I have had three consecutive nightmare experiences with refunds on my most recent orders. I have been a loyal customer of asos throughout the years, ordering to London, Miami and now Malta addresses. The refund process from my current location makes me rethink my loyalty to the brand. With no telephone number to call and endless chats that i've had to make, the asos experience has dropped way below standards. although the refunds are eventually settled, the hassle i have had to go through in making sure they do, is just not worth the the service i'm receiving."
"February 08, 2021",5,Great support from Danica!,"Danica's support was helpful, clear, and concise."
"February 08, 2021",5,Perfect,Big thanks to Jerrileyn for perfect support and nice experience when dealing with problem.Good job!
"February 08, 2021",1,My card was charged and the order…,"My card was charged and the order cancelled. No explanation given. Instead of fixing the problem, customer service asked me to place the order again, pay again, and wait for a refund."
"February 08, 2021",1,Worst experience EVER!,"Terrible, literally the worst customer service I’ve ever received. For starters when you send a message to customer service if you have to respond back, you get a different agent every time meaning you have re-explain yourself over and over and over again. I was told by a chat member that my issue would be resolved as they had already offered a solution but it wasn’t the correct amount and my issue was to be escalated but the escalation team is just the worse, it’s been over 1 month I’ve been going back and forth with them. I was asked information that was impossible to come up with!"
"February 08, 2021",1,HORRIBLE COSTUMER SERVICE,"HORRIBLE COSTUMER SERVICE. I bought items from Asos and upon buying my items, my updated shipping address did not go through. Unfortunately, the items were set to ship to the wrong address. I emailed the company multiple times, and they were not able to edit the delivery address from their end although the tracking shipment stated that the items didn't even ship yet! It was a very large purpose and they refused to help me and simply stated how I would not be able to get a refund. They are seriosuly a horrible company and I will never buy items off them again."
"February 08, 2021",1,Awful experience!!,Awful experience. I went around in circles to receive generic responses constantly.
"February 08, 2021",5,Yvil was very nice and helped me with…,"Yvil was very nice and helped me with everything,she answered all my questions ,that you 😀"
"February 08, 2021",5,I lost my parcel in transit and…,I lost my parcel in transit and couldn't receive another due to stock restrictions. Jean handled my refund and had the best customer service skills. She is awesome and deserves a pay rise !! Awesome customer service skills. I recommend ASOS to everyone!!
"February 08, 2021",5,Customer Service,"My most recent order was frustrating in that I made a delivery mistake that wasn't amendable, and disappointingly, an item was missing as well.  I've spoken to several customer service representatives and for the most part, they've been wonderful to speak to (particularly Louisa and Rammel). While I couldn't fix my first issue, which required me to travel to my university that I'm not on campus for, Rammel helped me resolve the missing item. I cannot say I enjoyed this shopping experience at ASOS but the representatives I've spoken to were the most pleasant aspect of this purchase, and I appreciate their help."
"February 08, 2021",1,Wont be ordering again,"Wont be ordering again, they dont add promo codes after purchased and you have to pay for returning items (postal costs) this is for Canada ASOS. Also there is no option for talking to someone on the phone which i find annoying"
"February 08, 2021",5,I had an issue with one of my orders (…,I had an issue with one of my orders ( waited for over a month). But Derick help me and fixed my problem thank you!
"February 08, 2021",5,Super quick response time,"Super quick response time, even late at night and resolved my issue effectively without fuss. Very helpful, friendly, and personal customer service"
"February 08, 2021",5,Quick and easy,Very easy to file a complaint and receive a full refund. I appreciated how quick the enter process took as well! Thanks!!
"February 08, 2021",5,amazing customer service.,Absolutely amazing customer service.
"February 07, 2021",5,Great Customer Service,The representative was super polite and helped me with my issue straight away!
"February 07, 2021",5,A pleasant Costumer Service Rep,"The service rep was courteous, patient and polite. A real treat."
"February 07, 2021",2,The customer service on live chat is…,The customer service on live chat is always so bad
"February 07, 2021",5,Ivy was very helpful and polite,"Ivy was very helpful and polite, helped me straight away!"
"February 07, 2021",5,Great communication and was able to…,Great communication and was able to understand me.
"February 07, 2021",5,great customer service,thank you for going out of your way to resolve my query Mark.
"February 07, 2021",5,Brilliant service,Fab experience fixed my issue straight away
"February 07, 2021",5,Received a faulty item and used the…,Received a faulty item and used the customer service live chat. Cat was super helpful and got it resolved immediately sending out a replacement with no extra cost. So grateful!
"February 07, 2021",1,Horrendous experience,"Horrendous experience. If it wasn't for the bots creating 5 start reviews, I'm sure their ranking would as low as it should be.Every bad review seen here is accurate. I spoke with an aggressive, condescending, disrespectful associate called Grace (irony). Grace clearly has no home training. I had the same issue as others with the coupon code, and not only would she not honor it, she expected me to make another $250 purchase to try out using the code again! Insane! When asked for the supervisor, she threw names at me and refused to pass me on to someone more capable. In the process of reporting them to the BBB and wherever else possible."
"February 07, 2021",5,Love asos one of the best brands out…,Love asos one of the best brands out there x
"February 07, 2021",5,Refund issue,I was still waiting for a refund on my order and was worried the return had not been received. I just explained what happened in the chat and It was resolved very quickly.
"February 07, 2021",5,Great customer experience and care,Great customer experience and care. I had a query and was anxious about it but the team at Asos looked into it and within minutes sorted it out for me. Very pleased.
"February 07, 2021",5,Cat is the bees knees,Cat was quick and helpful! Handled everything professionally and kindly. Would love to have her as my CS agent again.
"February 07, 2021",5,We got really quick information and…,We got really quick information and good help :) Thank you very much!
"February 07, 2021",5,Edelyn,Edelyn was very helpful throughout the chat. I was kept in the loop throughout the process of creating a new returns QR code. My issue was resolved very quickly and Edelyn was polite and helpful throughout the chat!
"February 07, 2021",1,I made a purchase online and the…,"I made a purchase online and the promotion code gametime was supposed to be applied, did not. The agent I spoke to stated that the site was having technical issues and she couldn't do anything about it. Ivy kept saying it was 'false advertising', so is this a bait and switch? Which honestly made things worse, and her lack of trying to find a solution to an error that is not a customer's problem was delayed and inadequate. This is not to the customers fault, yet I am being punished. Worse off, if I order twice, is is losing the company more money on labor to pack/ship/return and hurting the environment. I understand policies to protect people from price adjustments all the time; but when it is the company's error, that needs to be fixed. I was that person in many companies to help address issues just like this. Asos and Ivy have let me down.This is being reported to the appropriate authorities and BBB."
"February 07, 2021",5,Great customer service experience,"Prompt, professional, super friendly support"
"February 07, 2021",5,Princess was so helpful and really…,Princess was so helpful and really friendly! Thank you princess for your help!
"February 07, 2021",5,Very patient and kind..,Very patient and kind... got straight to the point also
"February 07, 2021",5,un service client adorable!,un service client adorable!! j’adore
"February 07, 2021",1,Completely unsatisfactory they were…,Completely unsatisfactory they were useless and refused to give me my money back at first until they eventually refunded for a purchase payed for with next day delivery and didn’t arrive for 5 days
"February 07, 2021",1,Pathetic Company,"I had to select the star to write a review but honestly this company doesn’t deserve even a bit of it. I recently placed an order on asos and when my parcel was about to be delivered, I started receiving notifications for ‘collect on delivery’ charges $21.63. I wasn’t informed about these charges while I was placing the order. The company is so pathetic that they do not pay the customs themselves instead transfer the amount to it’s customers. They have this customs charges written down some place where no customer reads them and they know this. So the company is taking advantage of this and also saving itself form any lawsuits. Nobody expects these charges because no other company has ever asked for the custom charges from its customers. I have placed orders online a zillion times and never ever had this issue. Asos is such a pathetic pathetic company which feeds on customers such ignorance. This information should pop up while the customer is checking out and not be kept hidden at some place where nobody reads this as nobody expects the charges.This was my first and last order with Asos and I am soooo done with such a pathetic company."
"February 07, 2021",1,Delivery had been sent back to ASOS,"Delivery had been sent back to ASOS, they’re refusing to send it out again and are issuing a refund. They aren’t will to compensate for this issue which means I can’t get the items re ordered with the same discount code. I think this is ridiculous"
"February 07, 2021",1,Do not care about their customers,"I am disgusted! I ordered an item 2 weeks ago and had no update on where it was, I tracked it and still hadn’t been sent to Hermes. Contacted the help chat and emailed ASOS and received zero help about my order, eventually got through on the phone to someone in customer service who told me my item had been lost. Then refused to offer any form of kind gesture as good will of me missing the item brought for my sisters birthday and not receiving one update to tell me they had lost my item. I think it’s awful that I should have to work so hard in getting in touch in order to simply get an update that my item is lost. Will not be wasting my time or money on this site again."
"February 07, 2021",1,Awful customer service!!!,"I have placed an order on the 20th Jan and it was supposed to be delivered on the 21st. On the 22nd it was still not delivered and I have contacted customer service, they told me that there has been an issue with Hermes and raised an investigation with them and that they will get back to me in 48h. Today (7th Feb) still no update so I decided to contact customer service again. The lady Darlyn told me that ""probably her collegue forgot to raise the investigation and she will do it now"" and she added that ""the parcel was damaged"" but she cannot proceed with a replacement or refund until Hermes gets back to them. Seriously??? The parcel is clearly damaged but you still can't do anything about it? ASOS you really disappointed me, I thought you were more serious than this"
"February 07, 2021",1,Customer Support not helping at all,"Estimated time of delivery (4th Feb), my parcel still hasn't arrive till date (8th Feb)Contacted customer support and they kept asking me to wait instead of escalating and finding out what the issue with my case."
"February 07, 2021",5,I can't place an order,"I can't place an order, it went something wrong during the payment. Dylan ws trying to help me, he conected me to another team. Great and nice guy."
"February 07, 2021",5,I really appreciate you guys for taking…,I really appreciate you guys for taking the time to fix my lost order 😊
"February 07, 2021",5,Very helpful,I had an issue with creating a return. Bea really helped me and explained everything.
"February 07, 2021",5,I had a faulty item,"I had a faulty item, replaced without any issues from a friendly customer service advisor."
"February 07, 2021",4,Luis was 5/5 today,"Luis was 5/5 today, but it took until getting to him to be able to sort missing refunds from November! It is good they’re moving away from email help as it used to be amazing and fast, which it isn’t anymore, but I hope that means live chat will be available more often. Also I wish we could combine returns in the app, they advertise to combine order returns “to save the environment” but then when you’re missing refunds (due to only being refunded for the “returned” order and not the rest), you have to chase it up and it’s very confusing!"
"February 07, 2021",4,The team were quick to respond,The team were quick to respond. Had everything sorted in a few emails.
"February 07, 2021",5,Princess was great and got my problem…,Princess was great and got my problem solved quickly and kindly
"February 07, 2021",5,Missing item.,"Missing item.. went straight onto the chat, and spoke with Paul. Processed me a refund within 1 minute. All sorted - thank you for your efficiency"
"February 07, 2021",1,Bad Customer Service & Disappointing Ethics,Zipper on my coat broke. Only option was to send the whole coat back so they can chuck it out and refund me. They said they need to inspect it and it could take 10 days. So not only am I going to be without a coat in the middle of winter but their attempts to seem as though they are trying to make change with their eco friendly clothing options is nothing but optics. Shameful.
"February 07, 2021",1,"I ordered a package on next day, 7 days later I’m still waiting for it’s arrival …","I ordered a package on next day delivery on the 2nd February, 6 days on my parcel has still not arrived and ASOS customer care are so hard to get in touch with the only form of contact you have is with a robot on Twitter. I did this and was told I would have to wait 48 hours to find out what was happening. 48 hours later, I recontact them to be told to wait ANOTHER 48 hours. I am now out of pocket for something I have paid for with no support and assurance. To be honest, asos used to be my go to place for clothes but their recent poor deliver assurance and support is seriously putting me off using them going forward."
"February 07, 2021",5,Very helpful,"Very helpful, great communication! Left a great impression."
"February 07, 2021",5,Fayelyn was amazing,I received help from Fayelyn and from the moment she started the chat she was more than helpful; she was so polite and very joyful.
"February 07, 2021",1,Asos not living up to the EU customer protection laws.,"First reached out to Customer Care regarding a faulty item (Dr. Martens boots, the leather started breaking after a year of use, proper care of the shoes was taken), first representative Nico assured me I can return them for inspection. After asking for the returns label and appreciating the help, another worker of yours stated they can’t accept them anymore, as they were delivered over a year ago. The customer protection law of the EU clearly states a 2 year period for faulty items to be replaced or fixed."
"February 07, 2021",5,Lost/delayed return and refund,"my last return was delayed or lost via Royal Mail, Eric the online chat rep was very reassuring , patient and friendly and sorted it out immediately, this was today 07/02/21Much appreciated thank you !Julia Cawthorn"
"February 07, 2021",5,I spoke to MarryJoy from ASOS and it…,"I spoke to MarryJoy from ASOS and it was a very satisfactory experience; was really helpful in creating a new return order which i could not do so on my end. As such, now I am able to return my incomplete package.I am impressed by how easy it was sorted out:)"
"February 07, 2021",1,I’m disappointed in ASOS,"I’m disappointed in ASOS, the last 2 orders I made, they canceled the order 3 weeks later, with the emails was a big mess, first I get an email saying that order is delivered after that is canceled. Other order they wait for 2 weeks to tell that they don’t have all the item I wanted. Not operative and confusing I don’t think I’ll order again."
"February 07, 2021",4,Lizzie was a great help on sorting out…,Lizzie was a great help on sorting out my issue and I would appreciate to give her a rating
"February 07, 2021",5,Sorted my missing item for me and…,Sorted my missing item for me and arranged a replacement
"February 07, 2021",5,Great help that is fast and friendly…,Great help that is fast and friendly and makes you feel reassured.
"February 07, 2021",5,I had a problem with my return,I had a problem with my return because of a COVID lockdown and Jody was an amazing person helping me try to find the best way to be able to realize the return
"February 07, 2021",5,Customer service is fantastic,Customer service is fantastic! Asos is always such a reliable site to shop from!
"February 07, 2021",5,Very helpful person,"Very helpful person, tried her best ❤️"
"February 07, 2021",1,Appalling,"Appalling, as a disabled customer who is shielding I ordered some clothing for next day delivery. When it arrived it's was terrible quality and smelt of sick. I reached out to customer service to advise that I couldnt leave my home due to being CEV and shielding from coronavirus and the man I spoke with was no help at all and would not take the fact I am unable to leave my home to return the items into consideration"
"February 07, 2021",1,Didn't get my package,"Hello, it's the third time I'm contacting you about this order, I bought it as a gift I needed fo Friday - February 5th. I was told I'm gonna get it ON or BEFORE February 3rd. Today is February 7th and I still didn't get it, I had to buy another gift last minute and I'm super disappointed about the delivery, I though I could trust your word. I'll be happy to understand when I'm gonna get it."
"February 07, 2021",2,I ordered middle of January and…,I ordered middle of January and delivery date was given for 25th. I have tracked parcel and states it has been with Hermes since the 23rd January. I have contacted today and this was confirmed - but I’ve been advised I have to wait for Hermes to confirm this before items can be resent despite it being clear on all sides that it hasn’t arrived. Disappointing.
"February 07, 2021",5,Great customer service,"Great customer service, specifically Paul Albert! Always receive high quality items! :)"
"February 07, 2021",1,Slowly refund in Europe zone,Return parcel 20th of January Till today waiting for 18 days already Contact customer service only ask you keep waiting Because the warehouse didn’t process ....yetI need to contact the agent again if I didn’t get the refund before 19th of February I hope I can get the refund soon not keep waiting a month without any updates.
"February 07, 2021",1,Well that was quick...,"So I tried them out for the first time ever yesterday. My order is due to me on Thursday and it’s gone down in price £25 but yet I can’t have the difference refunded back to me. I always buy clothes in store so lesson learnt stick to what you know. Quite handy really as I’ll just send the order back for a full refund then they have to restock it, delivery expense, pay someone in returns, and someone to credit me, someone in admin to close my account and also losing out on what would have been a repeat customer."
"February 07, 2021",5,Jezelle was extremely helpful  and the…,Jezelle was extremely helpful  and the responses was quick. Solved my issue I had with my package within minutes. The service was great!
"February 07, 2021",5,Genesis was very helpful and addressed…,"Genesis was very helpful and addressed and sorted the problem very effectively and efficiently after she had reviewed all the information. Very good service, cannot fault"
"February 07, 2021",5,I will order somewhere else,I will order somewhere else.  My parcel was returned for no reason and I was told to re_order.  Rediculius I've been waiting ages.  I will take my custom elsewhere as you didn't even try to deliver it
"February 07, 2021",5,Cat was extremely helpful!,"Cat from customer service was a great help! Very professional , helpful & polite. Helped deal with my issue in great time aswell."
"February 07, 2021",5,Delivery problem not ASOS,"My ASOS experience wasn’t my issue so I won’t rate them any lower as I never have a problem. By issue was with the delivery as I did not receive my parcel. I would like to say ASOS have been very helpful and have been so quick at replying to my emails, nothing worse than being in the dark when you are wanting to know what’s happened with your parcel, so I have had constant communication which has been great."
"February 07, 2021",1,Just be honest....,Oh I see because when I ordered the item it was £7.50 and now is £10. You ignore my request of a replacement after saying that’s what you do and just give me a refund.  Really good customer service.....
"February 07, 2021",5,I received answers very fast and they…,I received answers very fast and they were very helpful. :)
"February 07, 2021",1,Worst ever customer service from Ana!!,"I paid £170 for a DKNY coat and didn’t wear it more than 10 times but it became faulty! The back logo started peeling off by itself and I didn’t even wash it yet! I contacted their live chat and talking to this Ana! She’s a nightmare! She sent me the 28 returns policy for unwanted item but I told her it’s faulty! I told her if she can’t help then I need escalate this issue! She then started ignoring me with no response from her and forced me to hang up the chat! How rude! If spending £170 for something became faulty that’s unlucky, to have chatted to Ana is the nightmare!! I’ve been shopping with ASOS over four years and now it’s time to stop！ I’ll refund everything that eligible to return and never buy again! Thanks for Ana’s help! She’s a bully to a customer! That’s all I can say!"
"February 07, 2021",1,Top shop problem,Top shop is a part of Asos now and they should take all the responsibility for Top shop. I paid 10£ for Top shop Premier delivery recently and now it's gone! Asos don't want to hear about this and are making me to pay again. NOT HAPPY.
"February 07, 2021",5,SheryAnn helped me look into my issue…,SheryAnn helped me look into my issue which I was having with my account.
"February 07, 2021",5,Excellent service received from ASOS,"Excellent service received from ASOS, such a pleasant and helpful team"
"February 07, 2021",5,I never had anything to complain about…,"I never had anything to complain about this site. Packages always arrive on time and nothing is ever damaged, everything is packed brilliantly. Customer care service is excellent! Would recommend 100%"
"February 07, 2021",5,Fast responde,"Fast responde, helped right away. thanks."
"February 07, 2021",1,My order's been delayed by 5 days...so far!,"My order's expected delivery was Tuesday 2 Feb. Part of my order was for my husband's 50th birthday on Friday 5 Feb.  My order arrived at my local hub on Tue 2 Feb, but the status says ""we're waiting for the retailer to provide more information"". I cobtacted Asos on Thurs 4 Feb and they said they'd look into it. I've checked the delivery status again today (7 Feb) and it hasn't changed, so I have again contacted ASOS to be told they have asked the courier to deliver ""as soon as possible"". Although they are very polite, this isn't good enough. Neither the retailer nor the courier can confirm what this ""additional information"" is that is causing the delay. My husband didn't have anything to open on his special birthday."
"February 07, 2021",1,Paid for next day delivery but not received this service,I made my order on thursday and paid for next day delivery. Today is sunday and I still didn't get my parcel. I Don't understand what is the point  to pay money for next day delivery if this service is not provided. I am highly frustrated because if today order will not be delivered ill have to take day off only to wait for parcel. Tracker shows that parcer is 2nd day in the row in glenfield depot without any movement. Never buying again and I will tell about this experience for all my friends and colleagues.
"February 07, 2021",5,Ohhh you service are the best at web…,Ohhh you service are the best at web online. This is very important to feel like you have some one that care for you to get the best service. Thank you all
"February 07, 2021",5,Asos customer service is amazing,Asos customer service is amazing! They really try to help you out. Great reassurances. I was assisted by Fayelyn. Such a wonderful person.
"February 07, 2021",5,Best customer service ever,I bought some pants that torn at the knee after one week. Got a new one very quickly. The same thing happened the first time wearing the new pants. So now I get a refund. Very quick and friendly replies! Thank you asos!!
"February 07, 2021",5,great customer servise,"great customer servise, friendly and helpful"
"February 07, 2021",5,Sorted out my issue quickly and with…,Sorted out my issue quickly and with ease
"February 07, 2021",5,The live chat is excellent,The live chat is excellent! I got my problem sorted under 5 mins. Very easy to use
"February 07, 2021",5,The lady was very helpful dealing with…,The lady was very helpful dealing with my queries
"February 07, 2021",3,LOVE the shoes BUT..,"I absolutely LOVE the shoes! However, the description is a bit inaccurate with stating that the heel is 4""..it measures at 4"" but in reality it is a full 5"" heel. Bit too high for me unfortunately :(  Also, the sizing was a size too big..im usually an AUS 7 (UK 4) so ordered the aus 7 but the sticker on the box says (UK 5).. *sigh*..shame cuz i LOVE everything else about these babies!! Ill have to keep looking!"
"February 07, 2021",5,Great customer service!,"Angieleen was very kind and attentive to my issue, and made sure to clearly communicate and express that they understood my inquiry. No automated responses and they were also very patient."
"February 07, 2021",1,This company is deceitful and…,"This company is deceitful and manipulative BE CAREFUL!! So I take the time to shop on their site and when I go to check out with the promo code they’ve advertised all day it’s suddenly “expired” yet still being advertised on their site. Customer service “Alvin” was rude and dismissive and didn’t make any effort to resolve. He blamed it on technical problems and refused to honor the advertised discount in any way shape or form. He basically said this is their policy, understand it and I can’t help u. So ASOS your policy is to lure your customers in with false advertising and then blame it on technical issues and then say it’s only available to customers who use the code in time (in other words it’s my fault). It’s now 11:10pm est USA and the code is still being advertised. This is how u treat your customers?? This is ethical?? I like to shop places I can trust and who value their customers and this place is not that. App deleted!!!"
"February 07, 2021",5,ASOS customer service rocks!,ASOS customer service never fails to deliver. they will get on top of whatever issues you might have with your order. love it.
"February 07, 2021",1,Dreadful customer service,Dreadful customer service. Their discount code didn’t work and basically told me to get stuffed.Do yourself a favour and shop and boohoo instead!
"February 07, 2021",5,I had a wonderful experience chatting…,"I had a wonderful experience chatting with the kind Ellie—although I was sad, everything seems to be worked out."
