Date,Rating,Title,Review
"November 15, 2016",1,They dont care about you,"Look, things happen when it comes to online shopping. Shipping can get messed up and deliveries can go missing. But this is something any online business must prepare for, and how they handle it after the fact is what separates good customer service from bad. ASOS is on the very bad side of that spectrum. They claim to be a 24 hours a day 7 days a week customer service. I sent an email, and did not get a response for 80 hours. Thats 3+ days. On top of that, the email gave me non helpful advice. Check the post office, check your neighbors, search your driveway all over. I think 3 days was enough time for me to do that. But ok, youre covering the bases and its holiday season, so ill let it go. I respond within an hour of their email telling them ive done everything they suggested and that i want to know what the next steps are. 8 hours later, no response. So i get on an online live chat and the guy helps me get a re order, says it will take up to 24 hours to process. 25 hours later, no email, no notice of my order update. So i connect yet again on messenger only to be told that my order was refunded because they were out of stock. I checked my spam/junk email. No notice of this even happening. So i was just supposed to guess, i guess? Very disappointing, because this was a gift that my S/O and i were excited about. Now we will never buy from ASOS again. A worker there may say good riddance, but what happened to the business practice, that it is unacceptable to lose a customer for something within your control as a business. Ill reiterate. Im fine that the product didnt arrive and that the process had a mixup. Im not fine with how it was handled after the fact, and the amount of effort I had to go through to get answers/compensation.Jake Balderama"
"November 15, 2016",1,Didn't even get my item,They didn't deliver my parcel but were quick to take the money. Customer service has been disgraceful. No one has to even tried to help. No one to ring. Never ordering with them. It's a shame because I really did this like company.
"November 15, 2016",3,"Great, until something goes wrong","I've been a loyal customer for years; wide range of clothing styles, from a range of brands, all in one place which offers free UK delivery and free returns - what's not to love? Only recently they've been slipping on quality and customer service. I've had a number of their own brand items arrive with faulty seams or wonky zips, which doesn't usually bother me as they're normally only cheap any way and the kind of fault half an hour with a sewing kit will fix. However, I just recently bought a dress for a funeral for £42 where the zip totally jammed while I was trying it on, and the only way to get out was to break the zip. I messaged asos through Facebook to look into their policy for exchange/refund of the item in this condition and after 3 messages back I'm still none the wiser! Each person manning their Facebook says something different! One says I can exchange (even though I explained this was not possible in the time frame), another says I might get a refund, and the last says simply to return it and see what happens. Only because I need the dress relatively soon am I ordering a replacement, very interested to see how they eventually do handle the broken dress though."
"November 15, 2016",5,"ASOS, oh ASOS how I love thee","ASOS, if you were a man I would be your wifey!!! Your selection of clothing, shoes etc is AMAZING! As for your prices - they are the cream on the cupcake! I adore being an ASOS A-lister! I get money off vouchers, early sneak peaks and extra bonuses to make me feel better every time I get older at that special time of the year! You really know how to make a chick feel good! Thank you for your easy return service and your excellent customer service! Please don't make it so easy for me to spend so much money on your fab products!! Love alwaysMichelle xxxxx"
"November 14, 2016",1,Yikes,"I've been having a poor customer service experience that's dragged on for a couple days. Money was taken from my bank account (via PayPal) for items that I attempted to purchase. Then I received an email saying ""We're really sorry, but we were unable to complete your order as your Paypal payment failed."" Only.... you do actually have my $75.50, and I have no merchandise. Your terrible ""Chat with us"" feature on your site connects me to individuals who clearly do not have access to your bank records. Then, when I explain everything fully, they reply with the same stock answers. I've spoken to 4 different chat specialists, all of whom were unhelpful. I'm at a loss. This was a terrible experience. Then, after messaging with 3 or 4 employees on ASOS's facebook response team... I wound up getting an offer for 10% off my next order... which would be 5% MORE than I was paying in the first place, as the items had returned to full price. the 2 pack now cost $52 and the joggers are now $43seriously. ASOS knows how to run a scam on it's clients.I'd have to pay $95 (which is $85.50 with your measly discount) vs the $75.50 I would paid 2 days ago.You expect me to pay $10 more.... after the crummy service experience?"
"November 14, 2016",1,Appalling customer service - won't trust them again,"Won't be shopping on Asos again! Ordered a pair of trainers and they came as odd shoes, when I contacted them after being ignored for ages they said there is nothing they can do as they've ran out of stock! Unbelievable service and not a happy customer!!!Lost a customer and their trust..."
"November 14, 2016",5,Surprised to see bad reviews,"I was about to order a playsuit from a different company and went in here to see all the reviews. Which were really bad. So as a curiosity, I have typed ASOS as most of my clothing actually from this company, just to compare... I was very chocked to see all these bad reviews. So I though I would write about my experience with the online shopping. I LOVE ASOS, I will say 80% of my cloths are from there. *** COMMUNICATIONGreat communications. Any problems I ever had, I always had someone at the other end getting back to me promptly. Don't get me wrong I have experienced some problems, but nothing too major. Put it that way, I had far more good experiences than bad ones.*** REFUNDSuper easy to send back. You can either drop it off at the post office or at a collect + point. And I usually got the money within the time frame said on the website. Never had a single problem with that. Once I bough a pair of hearings, which broke within few days. They send me a new pair, no questions asked.*** Problems or delayObviously there are no perfect companies, and mistake happens. When it does happen (late delivery, wrong items) I am awarded with apology and have a 10% discount straight away.In 7 years, a late delivery happened once. Wrong item happened once too.I got to know my body quite well pretty much thanks for shopping at ASOS so many times that I know what would fit me or not. But usually what you see is what you get.I love shopping with ASOS. They are quite prompt to answer, GREAT products. The only bad thing is the cloth are not the cheapest. However, you get the occasional discount.  But because I am addicted, I can't look away. Few years ago, around christmas they had 40% on everything, I had a field day.I am a very happy customers since 2009. Don't be put off by all the bad reviews. I am sure they are valid, but if I never had dealt with ASOS and I went in here to find out more I would have walked away, that is why I though writing a genuine review would set the record straight. Any way happy shopping !!"
"November 14, 2016",1,"Awful, won't use ASOS again.","I ordered in good faith of receiving my item on time. Almost 2 weeks later and after various emails and twitter DM's, often repeating what I had said already, no help was actually given apart from what I already knew. One advisor even said that it had been delayed because my address has changed - I've lived at the same address my whole life. It eventually turns up, on my door step!!! Not happy, and ASOS don't seem to care - yes, they refunded my delivery charge, but only after I asked for it back! Not even a discount offered for such a shambles of a service. This was the second time out of three orders that didn't arrive on time. Never again."
"November 13, 2016",1,"No delivery, shocking customer service!!!!!","I placed an order online which I extended to over £100 to get free next day delivery. I was later informed that my order had been delayed. As I am away and need it for this week I asked if it can be sent to another collection point instead of my address. The customer advisor supposedly assisting was awful, made no attempt to find out what's going on and could not cancel the order either. I've also checked with dpd tracking and it states the order has not been received yet I'm being told to contact dpd myself therefore the parcel is still with ASOS. I was also suggested to wait at home incase they do deliver...however the messages state my order will not be delivered today and the 'advisor' states it may be delivered today?! Get your story straight!!!! Stop wasting my time!!! The advisor also was very rude and unhelpful and was very keen to end the chat stating that s/he has answered my questions. I asked for his/her name so I can make a complaint to the head of the department but I was repeatedly told 'I am the complaints department'. The attitude alone says a lot about your staff and company.ASOS do something about it! Look at the ratings and majority of reviews, you may be an online business but if you don't understand what customer service is then why are you in this business???!!!!"
"November 12, 2016",1,Poor Transparency,"I've ordered from Asos numerous times but this latest time was a disaster. Firstly I will say that under normal circumstances I fully understand that once orders are processed that they can't offer refunds. However, considering the huge email confirmation and order history errors over this weekend (12/11) I would have expected there would be some leniency. As others have done after viewing their Twitter feed, I placed an order but didn't receive any confirmation via email or on site so I placed it again. This was a large one off order of over £200 so to be charged twice at nearly £450 is going to have an impact on my bank account. Asos live chat informed me that banners were displayed all over the site but over the tablet and mobile site there was not one mention of any technical errors they were experiencing. It was only after placing my order I went to the help section that I spotted these ""banners all over the site"". As someone who works with ecommerce sites I was quite surprised to learn that the 'help' section was ""all over the site"". Their live chat service, customer rep Zoya was adamant that this was all over the site however."
"November 12, 2016",1,Rubbish,I didn't realise asos was a online charity shop . My daughter ordered a dress for a wedding cost £70 when it arrived it had been worn was dirty and torn they are now saying that dress is no longer available and the best they can offer is 10% discount off her next order . Point 1 is she is a student so gets 10% discount anyway point 2 she won't be ordering from this tatty expensive online charity shop again
"November 12, 2016",1,Terrible,"About half the things that i've ever ordered have looked somewhat like they do on the website and haven't been of bad quality. This is not great news since the delivery and returns are atrocious. Decided to only ever buy accessories and items that aren't clothing so i wouldn't risk it not fitting me and having to send it back and never get any money back. But now i've received a double order and have been billed twice so have to send things back anyway. Customer service claims i ordered the same things twice, but i wasn't shopping whilst drunk so i don't see how that could have happened without me noticing. Never asos again."
"November 12, 2016",1,Delivery,"Delivery service is very very poor.Its only works with pick up but when customers pay extra money for next day delivery it's not worth it.I order coat day before for next day delivery,paid extra 5.95 but delivery service couldn't find my address.But they have contact details and they even didn't call.Now I need to go and collect my self from closest pickup point."
"November 11, 2016",5,I didnt have a problem,I saw a pair of rare timberland boots i had been looking for for a few months i saw them on this website i looked up the reviews first and they weren't to positive from what i read the customer service was bad and shipping took forever so i was nervous but i had to have these boots so I gave it a try i recieved a confirmation number and a tracking number not even a day later i placed my order october 31 and received my order november 7th and i am gassed im love my boots im in virgina usa so i advise when you order just keep in mind there uk sizes but mine fit perfect normally i dont write reviews but by my experience i felt like this site  was getting a bad rap so i wanted to show them some love so before you read reviews and decide not to order from this site remember only mostly dissatisfied customers write reviews people who are happy dont usually write so i decided this site needed someone to break that trend😊 im not saying their perfect im just saying I didnt have a problem and there definitely worth a try.
"November 10, 2016",1,Worst customer service,"ASOS make it so difficult to get in contact if you have any problems with ordering / their website / delivery etc. When you do finally get through to the online chat they are really slow to reply, extremely unhelpful and just leave the chat if they can't help. Really unacceptable service. I love the clothes on asos but the customer service and Hermes delivery service puts me right off of ordering again!"
"November 10, 2016",1,Worst website in this world!,"Asos have no idea what good service is. When you complain in the chat function on the website, they just close the chat if the dont want to answer. They send me a wrong size first, then they send a replacement, but didn't put the correct adress on it, so it was returned to sender. Then when i contact them about it, they say they will send me the refund once the parcel has arrived back and from there it will take 7-10 days for me to get the money back. How is it that i am the one getting punished when the mistake was made be Them? Twice even!! And then they try an put on me by saying that they have put the adress i have on my profile, but my local postal service that had to return it to sender, have proof that they in fact didn't put that adress on it. They just tell you sorry and that i can purchase a new one. Like i am going to do that when they have both my money and my item! The least they could do was to give some sort of discount as a way to say sorry for everything. Everyone i know who had been shopping on ASOS has had trouble with them, and they keep on saying that they can assure me that this doesn't happen often. Stop lying and get better people to run the customer care team!"
"November 10, 2016",1,I would give 0 stars if possible,"I made an order with ASOS, ended up purchasing a couple bathing suits. I am beyond disappointed with my purchase. My order was suppose to arrive on November 2nd, and by November 4 it still wasn't here so I emailed the company asking where it was. They told me to wait until November 19. I was very upset with this because I only ordered with them because customer service said it would arrive before I leave for my vacation. And if it arrived on the 19 that was after I left. I expressed my problem with this and the woman basically told me that it's unfortunate but nothing she can do. So I requested a refund. She told me to KEEP the bathing suits for my next vacation, and before I had a chance to respond she ended the chat. I was very upset but decided to let it go because there was still a chance it would get here before my vacation. Today, November 10th I finally received my package. My package had 47$ worth of duty fees. I understand that this isn't entirely ASOS fault, however the delivery company based their % of duty on the weight of the package. The package had a couple light bathing suits in it. But somehow the package weighed a hefty amount due to unneccessary wrapping. I will never be ordering from their company again and have already advised all my friends to steer clear as well."
"November 09, 2016",1,Disgusting!!!,"Not long ago I reviewed Asos after they cancelled my order but still took payment. It took me 14 days and several calls and messages to get my money back. I today am reviewing after they did the exact same thing!! But not only have they taken payment twice, they have taken it a third time!! And similar to the last time, I'm told to wait up to 10 days for it to be refunded again. Customer Service refuse to put you through to a manager to discuss further, refuse to provide you with Head Offices details (despite them being freely available online!?), refuse to guarantee a call back from any manager and have less empathy than a peanut! Disgusting service and absolutely shocked this can happen again."
"November 09, 2016",1,"Terribly poor service, they dont care about anything","Asos fail to deliver items, they even fail to collect refunds working with Hermes and DPD, theyre approach to customer service is nonchalant and dissmissive and they dont deserve my money or time. Their products come up small i'm a size 10 woman things dont fitand quality is terrible. I work too hard for my money to spend it on such poor everything."
"November 08, 2016",1,Unreliable and Unscrupulous,"I returned 5 items in the same bag using Collect Plus.  I emailed to enquire why I had not been refunded the correct amount giving the order number, payment details, copy return receipt and copy delivery note but didn't realise that the original order had been placed from my daughters email address.  Customer Services would not communicate with me at all unless I emailed from the same email address from which I placed the order.  This I did again providing all the above and have been advised that I should have used an insured return method even though the Asos website advises Collect Plus as an option.  However, the method of return and whether it is insured should make no difference as the bag was obviously received by Asos as I received a partial refund which they advise me is for 2 of the items.  I am getting the impression that they will try any method to avoid having to make a refund regardless of fault or responsibility.  Do not use this company.  They have no integrity."
"November 07, 2016",1,Great until there's a problem.,"I've been ordering from ASOS for about 3 years and regularly too (I'd say at least an order every 2 weeks) and have never had any problems until now.I ordered on there Halloween 20% off day all was going great until a few hours later I got an email from ASOS to say my PayPal transaction was  unsuccessful. I checked my bank account and all was well so thought it must be just a glitch and my money wouldn't leave the account, I was wrong. A few days later the money left my account and I immediately contacted ASOS who said that my funds were just pending I repeatedly reassured them they weren't pending they had left my account and I did this via email via instant chat and via twitter and got the same (word for word same) reply each time, my funds were pending and PayPal would release them in 5 days. They would not believe my money had been taken and instead said I was 'mistaken' so I opened a dispute on PayPal who investigated it and I got a full refund. If it wasn't for PayPal I would've never got my money back as they would not believe they even took it, when I sent bank statements to them they still refused to accept they had taken the money and had had it for over a week. Awful service, will never again be using ASOS."
"November 07, 2016",1,Still no items after 3 week. Is ASOS still in business or is it a scam?,"Made an order of 280e in total, was suppose to arrive 22nd october still haven't and todays 7th nov. contacted them and still no answer. I might've lost 280e. Does anyone know if asos is still in business today or is it a scam site???"
"November 07, 2016",2,BEWARE CUSTOMER CARE,"ASOS was having its 20% off sale so I decided to splurge on a new winter coat. BAD IDEA. It arrived suspiciously early and when I came back from my work trip to find the package, it looked way too small to have a jacket inside. It was a thin, hooded sweatshirt in a completely wrong size. I immediately sent ASOS a incorrect item email only to not hear from them for several days. I sent them another email a few days later and contacted customer care through their chat service. The company finally responded but had waited until my item was out of stock when they tried to make the replacement. So now they won't make the replacement at all. I'm getting refunded but if I want to buy the jacket again, it'll have to be in a size too big with no discount. I'm very disappointed in their service and will only buy cheap items, if anything at all, from now on."
"November 05, 2016",1,customer service,"Called regarding a parcel that should have arrived yesterday before 6 pm...I had received a msg to say someone had tried to deliver at 7:25 -- LIE! Customer service can only email Hermes which can take 48 hours,  and Hermes have 3 more delivery attempts. Gobshite on the phone was flapping and "" terminated "" the call. Quick enough to take money though."
"November 05, 2016",5,Favourite place to shop!,The Premier package is so worth it - free courier returns and express delivery for the whole year is absolutely so good for me :)Being in Australia you still have to wait 3 days for it to arrive but the quality and price is always really good.Love shopping here.
"November 04, 2016",1,Worst experience ever,"I made an order,payed tax., but got a totally wrong order. Did not accept the order and contacted customer service straight away. They sent it again, with a different carrier.., and asked me to pay taxes and fees... Asos refused to carry the taxes coused by their mistake!! I refused the delivery..and am tired of corresponding with them ever since with no one to talk to. It's been over a month and they have yet to refund me!!! Thank"
"November 03, 2016",5,Good service,I have ordered so many times and have received the best service for all my orders yet..
"November 03, 2016",1,Bad customer service,"I shop here a lot and it really bothers me that their customer service is so horrible. They wont honor price adjustments, even when an order was placed a day before and now everything I ordered is on sale 20%. They want me to order another order and return the old order. Isnt that more work for you? Just honor the adjustment and you will have less work, and you will have angered me WAY less. They remove all discounts on the whole order if you return just a part of the order. When you pressure them by saying that this is bad business practice as every other competitor of theirs honors price adjustments, and doesnt just screw their customers out of discounts - they just say ""sorry"". I mean, take some hints from amazon - they have amazing customer service and sometimes take the financial fall for customers, but in return, you have incredible customer loyalty. It is hard to be loyal to ASOS when they plainly take your money and run."
"November 03, 2016",1,Items never turned up,Brought a few items with standard delivery 2 weeks before I needed them. Tracked my order 5 days later and was told it had been delivered safely to my address? ASOS passed it over the their investigations team but i am still waiting to hear back. As it has taken so long I no longer need the items and had to find alternatives last minute. Won't be buying from them again. I wonder where my package actually ended up..
"November 03, 2016",1,Worst costumerservice ever!,"A free days ago I placed an order and paid it with iDeal (i'm Dutch). It was 204 euro. Untill this day I have not recieved a conformation email. I start to chat with asos costumer service. They asked my order number, but I don't have one because I'm still waiting for my conformation email. My order doesn't exist. So I asked my money back. She said there were IT problems and I had to talk to my bank because my bank was holding back my money. Later in the conversation she said there weren't any IT of tech problems. Than she closed the conversation.I contacted my bank, they say ASOS is holding back my money, so it's up to ASOS to give me my money back.With this outcome I started an other chat. She said again there were IT problems. And it will take 5 to 10 workdays to give me my money back. So I'm still waiting....This was my first and last time I will ever buy something from ASOS. I don't reccommend it at all!!!"
"November 03, 2016",1,"Worst customer service, lost parcels, refund refusal!","I have purchased with ASOS for years. I have never really had an issue until this past week. 2 orders of mine to be exact problems arose. Their customer service team on the chat is absolutely hopeless and just downright rude. They don't deserve the title of customer service. Watch out if you get someone called Sinead on the chat! Lost an item of mine, no tracking details they said to wait another week for delivery. Sent another item for a refund the tracking shows they received it and still haven't given me my refund. Have now had to make a Paypal claim because they don't care about their customers."
"November 03, 2016",5,Loved my dress!!,"I have a ""dress to impress"" event to go to for work, I found a beautiful dress on Asos. I read several negative reviews online beforehand, so I had my reservations on whether to trust the site; I'm glad I did. The dress looks absolutely amazing on, and my order showed up at my doorstep within two days. I'm super happy with my purchase."
"November 02, 2016",1,Terrible experience and inexistent customer service,"Living in Asia, I placed an order expecting long delivery lead time. Indeed, ASOS emailed me on despatch date and estimated delivery lead time to 20 days or less. For 29 days, I received absolutely no notification, neither by email nor by phone, until I got an automated email stating my home address was incorrect (although it wasn't). It was impossible to track my order from ASOS website. It's been more than a month, and I still have no idea  where my order is or whether I can get a refund. After days of looking for a direct customer services phone number or email address, I sent an message yesterday through ASOS website and still haven't heard from them. Such incompetency is appalling!"
"November 02, 2016",1,Worst experience ever,"When making an order I have applied a promo code of 17% discount, some items didn't fit so I shipped them back. ASOS received the items but then deducted the amount of the discount applied to the full order from the single items! So not only did I pay for the shipping, Asos got back the items and I received only 10-20 % of thir price that didn't even cover the shipping! Unfair! Will never recommend to anyone!"
"November 02, 2016",1,Poor customer service,"This company literally couldn't care less about you as a customer.I placed 4 orders within 5 days of each other, 3 of them didn't turn up next day even though I pay yearly for this. Whenever I contacted them they just told me to wait and promised me that they would contact me within 48 hours which never happened. Whilst using live chat I told them I was fed up and just wanted a refund for the amount I paid for the next day delivery, and they literally said no and then ended the chat within a second, not leaving me any chance to reply. This is the equivalent of hanging the phone up on a customer in my opinion which we would get fired for at my place of work.Absolutely appalled and left with no choices here. Looking at the rest of the Trustpilot feedback they clearly don't care and probably won't even read this."
"November 01, 2016",1,"Refuses to inform about customer rights, fishy","Been having some issues regarding a refund. None of the three people I've tried to contact in the chat has given me answer, in spite of the fact that I've rephrased the question several times - they are completely vague, and in the end, they simply close the chat. Pretty unacceptable, especially since my issue is mainly their own lack of clarity.Backstory: I bought a bag and a blouse well over a month ago. I soon realised that the item was sent to the wrong address, so I wrote to ASOS that I wanted the item returned and a refund - then I'd buy the same items again immediately. ASOS told me: no can do. I'd have to wait 'till they received the item from DPD again, and then I'd wait up to 14 days for a refund. I pressed on, but the guy in the chat told me that those were the rules. So I accepted. Yet I later read that this is wrong! According to what I have read,(it was on the Internet, so I'd take it with a grain of salt) ASOS is supposed to give me a refund within 7 working days as soon as they order the item back from the courier - they shouldn't demand to receive the item at first. Unfortunately I lost the query number for this interaction.Current issue:Well, I ordered the items yet again and waited patiently for a refund. And I got one, though only for one of the two items(the bag; the blouse was not even listed as received in their confirmation mail, even though they were sent in the same bag). I reported this, and an investigation was apparently started around oct. 4th, yet I never heard from them. When I wrote again, they simply told me they needed to 'start fresh' on ANOTHER investigation.They told me that I needed to wait 48 hours yet again, then they'd report back on what the courier had to say. I asked them ""Well, what if the courier doesn't know what happened to the item, and the issue cannot be resolved? Will I get my money back, then?"". And they simply refuse to answer. Twice now they've closed the chat, and just flat-out ignore me on Facebook. I don't know exactly what to do, as I have no idea what my rights regarding this is. ASOS apparently can't inform me on this simple issue, so it's one star from me."
"November 01, 2016",1,Bad customer service,"I have placed an order and bought the next day delivery subscription. The next day when I am supposed to receive my order, I have noticed that in my ASOS account the status was unsuccessful. Contacted the customer service to get more information, they said that the payment didn't go through and the amount will be hold from my card for few days!I didn't receive any notification about the order status and it doesn't make sens that the amount will be hold from my card if the payment wasnt authorized.All what I got in exchange was a sorry and order again !"
"November 01, 2016",5,Super!,order n: 233096789delivery and goods = excellent!!!
"October 31, 2016",1,Unapologetic and unsatisfactory,"Order over £100 worth of goods with express delivery for a wedding, 1 week later I haven't recieved delivery, on phoning dpd the delivery company I'm told asos have sent it to my old address even after I typed in my new address! Dpd can't change delivery address they tell me asos have to, I phone asos explain I'm nearly2 weeks in after waiting on a delivery I need it by Friday I selected express delivery but they have made an error with the delivery address. I was told they would not be changing the delivery address and the best that could happen was a refund which could take 12days to process! The wedding is this Saturday and to be completely honest even though I find it a bit of a nuisance that they won't just change the delivery address after confirming who you are (and dpd telling me they have done it previously for customers) I probably would not have left a negative review if the customer service hadn't been so poor! The women was clearly irritated at dealing with me and my questioning why they don't change delivery addresses. I was spoken to rudely and she clearly had no sympathy I genuinely won't shop here again and I used to love asos (even got my maternity wear from them) but it feels like a kick in the teeth to be spoken to like that as a loyal customer."
"October 31, 2016",1,Horrible customer service,"ASOS has the worst customer service I have ever experienced in my entire life. I was guaranteed 4-day delivery and I have yet to receive my package after 3 weeks. I have engaged in online chat with them twice, one of which was ended by their representative after 20 minutes of making me wait for a response. I also emailed their customer care who took four days to respond and did not provide me with any helpful information. I cannot locate my package because they did not and will not provide me with a tracking number."
"October 31, 2016",1,Bad Customer Service,I will definitely not order again from asos! I have been promised to receive the package in 2 weeks. I received HALF of the package after 3 weeks. it has been a month now and I still did not receive my second half. I talked to them in the online chat at least 4 times. Every time they keep telling me to wait for an email in 2 days and I still did not get any email. I should have gotten 3 emails from them by now and I did not even get 1. I just talked to them and they said the same thing. I am positive that when I talk to them after 2 days the same thing will be said to me. Very Bad customer service! They can't give you a date and then not stick to their word!
"October 31, 2016",1,Abysmal customer service,"WORST EVER!!!Never in my life have I experienced such horrible and evasive customer service. Unless you enjoy wasting your time arguing, complaining  or returning faulty items - steer clear at all costs!! The way Asos treat their customers is completely unacceptable and a very frustrating experience. They simply seem to stall - wasting your time - until you give up. NOT EVEN CLOSE TO SATISFACTORY."
"October 31, 2016",1,Very bad service,"Doesn't deliver on time, unhelpful customer service team"
"October 30, 2016",1,Terrible customer service,"Son received gift card for his birthday, was much on website for him but found some things, ordered them.When they arrived the jeans didn't fit so returned them, twelve days later after hearing nothing we contacted the help advisors as we'd asked for an exchange but hadn't received anything.Went through three advisors before finally getting answers.Turns out they'd decided to refund not exchange, no email was ever received to say this. Advisor said that we could reorder now refunded the money to his gift card however we would now have to pay delivery even though with exchanges it's free delivery.They also told him that as he was under 18 he should open another account under his parents name and DOB!!! How this would help the matter I don't know!One advisor told him to turn off cookies so they could access his account!!Rubbish service and rubbish site. Now can't replace what we sent back and have a credit we'll probably never use!"
"October 29, 2016",1,Extremely slow shipping and straight-up lies about arrival time.,"Item didn't show until a week after it was supposed to. By then, it was too late for me to use."
"October 29, 2016",1,no show of  delivery no customer service what so ever,"diabolical will never use again,absolutely terrible"
"October 28, 2016",1,terrible,"Item did not arrive, and customer service is the worse! DONT buy from them!"
"October 28, 2016",1,DO NOTTTTTTTTT,"The moment my item was delivered to me I contacted asos twitter team via DM to let them know that my jacket had a hole in it along with beads falling off. I let them know that they needed to send me a replacement IMMEDIATELY SINCE ITS MY BDAY WEEKEND and I was suppose to wear it saturday. They insisted that it would take 1-2 business days to arrive and rest assured that they will send one out. Moments later they then changed their minds and said, We have to wait to receive the faullty one before we ship out replacement. I then let them know thats not fair and that they sent me faulty items. They then agreed that once I drop it off to usps, I would get a replacement sent out that moment. I dropped it off and messaged them letting them know and they lied to me again. They then say ""we have to wait 10 days before replacement is sent"" I am being lied to constantly and I keep getting the run around. I will never do business AGAIN ORDER NUMBER 232591647"
"October 27, 2016",1,Tricky awful,Worst customer care I have recieved. My complaint has been on going for 4 months and it is still not resolved. The item I bought as a gift was faulty.  I'd never buy from this company again .
"October 25, 2016",5,Great,Everything was just good!
"October 25, 2016",2,Worst of the worst,"Placed an order. No confirmation mail. No actual help, just the following response: bare with us and wait 10 days. If you don't get a confirmation on the order or your money, contact us again............... What the actual ^&*#. That is no customer service. That is ignoring the problem and not caring for the customer.I just lost 330 euro's for about a month, if not longer. This is the second time this has happend! The last time I spend more then a month emailing back and forward before something happend. I don't want to spend the time or energy convincing someone I placed an order and feeling like an idiot. Because that's how you get treated if there is a problem."
"October 25, 2016",2,"Quality, Quality, Quality (needs work)","I love the idea of ASOS, but I nearly always forget every time just how poor the item quality is until it arrives.  Top marks for your styling & photography departments for making these clothes look great on the website.  Once arrived, a sea of badly finished, badly fitting viscose/poly materials awaits.  Crushing disappointment for product quality, which is a shame because your service is on the whole pretty good. :("
"October 24, 2016",1,Asos use child slave labour!!!,Never buy from Asos as they use child slave labour to make their clothes!!!!
"October 24, 2016",1,"Bad customer support, worst purchase experience ever",I can't recommend trading with this company. They don't seem to have any understanding for complaints regarding their products.
"October 24, 2016",1,no customer service,"I've only marked them so high because you cant go lower than 1 star!!The lesson I have learnt is to never trust a company that wont let you talk to them. When a delivery didn't arrive i used their chat to find out what had happened. They said there had been a problem and i would get it a couple of days late. When it still didn't arrive they said the delivery team would contact me. When no one contacted me i went on-line again. they apologised and said the delivery team would contact me. i said no i wanted a refund, and wanted to speak to someone. They refused to give a number, but promised someone would call back. Still heard nothing so i contacted them again - this time they said the refund was being processed and would be in my bank within 5 days (I can transfer money to someone in 5 seconds!)8 days later - still no money in my bank and no-one contacted me. I contacted them again - they have no record of requests for a call back , or promise of a refund, someone will be in touch in 2 days. i have screenshots of the chats. it is no wonder that they wont let you speak to them."
"October 22, 2016",1,Worst Customer Service ever!,"I just would like the customer service representative to do a simple check if the dress had a plain bottom brief under the skirt, just like its bodice version. The customer representative simply replied, ""order it and return after you dislike it."" Come on! There are people who live in countries which has no free returns and have to pay the shipping of an item. Wouldn't it be better that the customer representative do the check and I buy it and done? Whats the point of a customer sales representative then? As an online store, customers aren't able to physically see and know the product as well as in-store purchases. Obviously, as an customer sales representative for an online store, there are more duties to be done. What is the point of a customer/sales representative if they are of no help to the customers!?!Just so to be clear, I gave 1 star solely for its customer service. The 1 star does not reflect any other qualities like clothing quality, shipping quality etc."
"October 22, 2016",3,What is customer service?,"I've bought from ASOS in the past, and never had a problem. This time however, I only bought one item, and I never received it. When I inquired as to where it was, they were incredibly unhelpful telling me to wait a month to see if it would arrive, or that I could just order a new one, and return the other when (or if) it arrives. Like, what? No. Working in retail, customer service is very important to me. They eventually gave me a refund, but their shipping company is obviously in need of a reprimanding."
"October 22, 2016",5,Excellent,Always fast delivery. Never had problems with anything I ordered from ASOS.
"October 21, 2016",5,Excellent,"I had to come leave this review because i just think that Asos is absolutely one of the most reliable online store. shipping is excellent, everything about them is excellent. i ordered something recently and i needed it urgently. i got my package so fast i was so surprised. very happy and content with this store."
"October 21, 2016",5,First choice for online shopping,"I've been a loyal customer of ASOS for at least five years now, and I usually place an order at least once a month if not more. Their delivery and returns service is unlike any other I've came across, it's so quick and truly unbeaten by any other retailers in my opinion. They always have ample choice and something for every price range. I was really surprised to see the amount of negative reviews on here. The few times I've ever had an issue with my order, it was promptly taken care of to my satisfaction by the customer care team. I would highly recommend ASOS, and it will continue to be my first choice for online shopping!"
"October 20, 2016",1,"Worst Service, Excellent Liars","I received wrong item and was offered exchange or refund after shipping back - 14 usd and shipping costs, that was conirmed to be the amount after price adjustment because i used promo code. I prefer refund since the original order was delayed and I didn't want to wait for additional order,so I sent the wrong item. When they got the item they refund me for 1 DOLLAR , although admitted they told me different!!Such a liars! And no one to speak with!"
"October 20, 2016",1,I have been rip off don't buy,They the worst customer service ever I don't think they even exist I get the same email every day with no answere to my problem  THEY charged me twice for my order I have email every day for two weeks have got no were they are rude and don't care I think they just want you give up I have bank statement I have sent them I am going back to the bank to investigate  warning to others do not use this company ASOS !!!!!!!!!!!!!!!!!!
"October 19, 2016",5,Consistently Great,"ASOS has a huge range of clothes at varying prices and I'm in love with their dress section. I ordered dress with a gorgeous sequin embroidery and it looks beautiful in person, I received compliments all night. Website is easy to navigate, and delivery is quick and timely. A free returns form comes in the package, but thankfully after two bulk orders I've yet to return a single thing."
"October 19, 2016",5,Never had any issues.,"Never had a problem with this site, and I've bought plenty of stuff here."
"October 19, 2016",1,TRASH YOUR TIME IN CUSTOMER SERVICES,"The conversation with them in chat is helpless , waste my time like trash !!! too bad in talking to them !!!"
